Genome1	Gen1	Start1	End1	Genome2	Gen2	Start2	End2	Info
1	At1g64710	24048301	24049976	1	At1g77120	28980403	28982110	3.8e-96
1	At1g69210	26023721	26022246	1	At1g77122	28983568	28982321	1.0e-38
1	At1g08990	2889182	2890756	1	At1g77130	28986122	28983960	1.5e-92
1	At1g54940	20485357	20488208	1	At1g77130	28986122	28983960	5.3e-121
1	At1g02010	348046	352197	1	At1g77140	28989057	28992575	2.5e-26
1	At1g12360	4201170	4206142	1	At1g77140	28989057	28992575	9.9e-30
1	At1g77145	28996184	28995072	1	At1g77160	29001417	29000282	1.5e-115
1	At1g59720	21945449	21943533	1	At1g77170	29004430	29003027	1.2e-79
1	At1g77150	28998064	28997770	1	At1g77170	29004430	29003027	2.3e-21
1	At1g71450	26930750	26931301	1	At1g77200	29009985	29009251	2.3e-27
1	At1g50310	18639652	18641778	1	At1g77210	29015874	29013930	3.7e-130
1	At1g11200	3753896	3755459	1	At1g77220	29018126	29020424	7.0e-33
1	At1g23070	8175747	8174000	1	At1g77220	29018126	29020424	2.2e-77
1	At1g21540	7550510	7548747	1	At1g77240	29024489	29022852	9.3e-244
1	At1g21560	7555197	7556778	1	At1g77270	29033236	29035962	3.8e-31
1	At1g21590	7569683	7566602	1	At1g77280	29040776	29036362	5.9e-235
1	At1g66460	24795651	24793557	1	At1g77280	29040776	29036362	1.3e-72
1	At1g02940	664128	663079	1	At1g77290	29043811	29044709	5.8e-14
1	At1g76710	28797265	28794781	1	At1g77300	29053704	29045054	5.8e-50
1	At1g21610	7574093	7578632	1	At1g77310	29056565	29061073	8.4e-163
1	At1g05010	1432694	1431418	1	At1g77330	29069341	29068109	4.5e-77
1	At1g12010	4056272	4057668	1	At1g77330	29069341	29068109	1.0e-77
1	At1g62380	23086005	23087733	1	At1g77330	29069341	29068109	3.7e-82
1	At1g62590	23182863	23180959	1	At1g77340	29074722	29073237	2.4e-46
1	At1g63130	23416519	23418411	1	At1g77340	29074722	29073237	4.4e-47
1	At1g20300	7029691	7031304	1	At1g77360	29078322	29076877	7.0e-56
1	At1g52640	19614096	19612525	1	At1g77360	29078322	29076877	2.9e-59
1	At1g71060	26810845	26809313	1	At1g77360	29078322	29076877	3.7e-98
1	At1g73400	27602073	27603473	1	At1g77360	29078322	29076877	2.4e-55
1	At1g74900	28137594	28139042	1	At1g77360	29078322	29076877	6.0e-59
1	At1g10010	3265978	3268728	1	At1g77380	29082146	29080095	7.4e-148
1	At1g44100	16769663	16767091	1	At1g77380	29082146	29080095	5.2e-186
1	At1g58360	21680288	21683978	1	At1g77380	29082146	29080095	5.0e-149
1	At1g15570	5363029	5365213	1	At1g77390	29089031	29086798	1.1e-78
1	At1g44110	16779622	16777475	1	At1g77390	29089031	29086798	2.5e-115
1	At1g47230	17309192	17311027	1	At1g77390	29089031	29086798	8.8e-73
1	At1g21695	7619121	7619774	1	At1g77400	29090775	29091473	4.9e-16
1	At1g13060	4452639	4454661	1	At1g77440	29101228	29102999	8.4e-12
1	At1g21720	7626383	7628059	1	At1g77440	29101228	29102999	7.0e-104
1	At1g01720	268471	269514	1	At1g77450	29104923	29105875	1.4e-84
1	At1g01830	300441	298717	1	At1g77460	29109442	29116474	2.6e-13
1	At1g44120	16783050	16789854	1	At1g77460	29109442	29116474	0.
1	At1g21690	7615664	7618351	1	At1g77470	29119217	29117088	4.1e-51
1	At1g24290	8614216	8612639	1	At1g77470	29119217	29117088	2.9e-11
1	At1g63160	23427436	23425733	1	At1g77470	29119217	29117088	9.9e-50
1	At1g44130	16791758	16789948	1	At1g77480	29122044	29119599	1.4e-128
1	At1g49050	18154306	18156854	1	At1g77480	29122044	29119599	1.1e-82
1	At1g07890	2438002	2439432	1	At1g77490	29122582	29124940	2.1e-38
1	At1g20530	7110367	7108360	1	At1g77500	29126647	29129831	2.1e-54
1	At1g21740	7641569	7645067	1	At1g77500	29126647	29129831	1.1e-235
1	At1g04980	1416107	1413868	1	At1g77510	29131636	29134327	2.6e-27
1	At1g21750	7645756	7648503	1	At1g77510	29131636	29134327	3.1e-204
1	At1g35620	13156482	13158258	1	At1g77510	29131636	29134327	2.1e-25
1	At1g21100	7388307	7386980	1	At1g77520	29135451	29136901	1.9e-101
1	At1g33030	11966192	11964865	1	At1g77520	29135451	29136901	1.5e-60
1	At1g62900	23301457	23302201	1	At1g77520	29135451	29136901	1.4e-73
1	At1g63140	23421182	23422540	1	At1g77520	29135451	29136901	2.7e-134
1	At1g51990	19334618	19336336	1	At1g77530	29140931	29142317	2.0e-74
1	At1g77520	29135451	29136901	1	At1g77530	29140931	29142317	4.4e-166
1	At1g21770	7652238	7651832	1	At1g77540	29143076	29142656	1.6e-40
1	At1g19835	6859504	6856203	1	At1g77580	29151687	29149085	8.5e-35
1	At1g21810	7658623	7656567	1	At1g77580	29151687	29149085	2.3e-118
1	At1g47900	17654704	17651009	1	At1g77580	29151687	29149085	1.7e-31
1	At1g15940	5473666	5478044	1	At1g77600	29167856	29157784	2.3e-25
1	At1g21870	7678197	7679686	1	At1g77610	29170383	29172380	9.7e-162
1	At1g21880	7680678	7682515	1	At1g77630	29178620	29180281	1.0e-159
1	At1g21910	7696644	7697336	1	At1g77640	29183690	29184424	4.3e-53
1	At1g44830	16936232	16936867	1	At1g77640	29183690	29184424	5.6e-34
1	At1g74930	28147900	28148487	1	At1g77640	29183690	29184424	3.7e-18
1	At1g21920	7705855	7704443	1	At1g77660	29192394	29190967	1.9e-126
1	At1g71920	27070830	27072661	1	At1g77670	29195795	29193937	3.3e-13
1	At1g18250	6277998	6277017	1	At1g77700	29209641	29211111	3.2e-60
1	At1g19320	6679318	6680169	1	At1g77700	29209641	29211111	1.5e-60
1	At1g75030	28178079	28178916	1	At1g77700	29209641	29211111	3.9e-62
1	At1g50230	18610731	18612759	1	At1g77720	29215624	29218771	3.1e-21
1	At1g73500	27644012	27643080	1	At1g77720	29215624	29218771	4.8e-18
1	At1g13170	4492275	4488823	1	At1g77730	29219339	29220458	1.1e-50
1	At1g01460	169115	171154	1	At1g77740	29225526	29228755	2.0e-71
1	At1g21980	7735042	7738298	1	At1g77740	29225526	29228755	0.
1	At1g71010	26786501	26792374	1	At1g77740	29225526	29228755	7.8e-14
1	At1g37130	14161058	14164093	1	At1g77760	29244261	29240899	0.
1	At1g15430	5305006	5305785	1	At1g77770	29252169	29251274	8.0e-32
1	At1g68140	25544077	25543073	1	At1g77770	29252169	29251274	7.3e-54
1	At1g77780	29254422	29253331	1	At1g77790	29256870	29255586	4.1e-99
1	At1g05830	1754451	1761224	1	At1g77800	29258694	29265084	4.2e-24
1	At1g05170	1493930	1491459	1	At1g77810	29267895	29265793	6.4e-126
1	At1g22015	7753414	7751214	1	At1g77810	29267895	29265793	2.7e-150
1	At1g33430	12126032	12124418	1	At1g77810	29267895	29265793	7.3e-125
1	At1g27870	9707285	9706644	1	At1g77815	29268544	29268242	1.3e-54
1	At1g50160	18585097	18585318	1	At1g77815	29268544	29268242	4.0e-14
1	At1g36730	13901237	13899918	1	At1g77840	29273981	29275294	1.1e-128
1	At1g19220	6632770	6628386	1	At1g77850	29277299	29280087	3.0e-56
1	At1g59750	21984079	21987858	1	At1g77850	29277299	29280087	8.4e-56
1	At1g22030	7760404	7759326	1	At1g77855	29283282	29282138	2.8e-107
1	At1g12750	4346686	4345098	1	At1g77860	29289352	29287572	3.3e-49
1	At1g63120	23414390	23412719	1	At1g77860	29289352	29287572	3.7e-50
1	At1g22050	7771886	7772832	1	At1g77870	29290071	29290608	4.1e-44
1	At1g22070	7789640	7791810	1	At1g77920	29303853	29305501	1.4e-130
1	At1g36240	13616102	13617445	1	At1g77940	29310182	29309010	2.7e-54
1	At1g18750	6467257	6469631	1	At1g77980	29321961	29320106	2.9e-27
1	At1g22130	7814248	7812376	1	At1g77980	29321961	29320106	1.0e-118
1	At1g69540	26150822	26148998	1	At1g77980	29321961	29320106	1.3e-18
1	At1g77950	29311923	29313752	1	At1g77980	29321961	29320106	7.2e-47
1	At1g22150	7818350	7821333	1	At1g78000	29334783	29337771	6.1e-279
1	At1g77990	29328086	29322859	1	At1g78000	29334783	29337771	6.0e-153
1	At1g22160	7823227	7823763	1	At1g78020	29343681	29344385	2.4e-39
1	At1g22170	7826592	7828044	1	At1g78050	29352989	29354486	1.0e-127
1	At1g02640	564293	567580	1	At1g78060	29357762	29354690	3.5e-189
1	At1g36070	13471598	13468376	1	At1g78070	29360113	29363261	6.9e-152
1	At1g55680	20810960	20808654	1	At1g78070	29360113	29363261	1.5e-124
1	At1g22190	7836234	7837019	1	At1g78080	29369683	29370687	3.6e-58
1	At1g36060	13456874	13455930	1	At1g78080	29369683	29370687	3.8e-48
1	At1g64380	23895651	23894644	1	At1g78080	29369683	29370687	1.2e-23
1	At1g22210	7841507	7843801	1	At1g78090	29378848	29381188	4.1e-115
1	At1g35910	13366177	13364412	1	At1g78090	29378848	29381188	1.7e-116
1	At1g22220	7846683	7847627	1	At1g78100	29392800	29393804	2.8e-84
1	At1g30200	10625131	10626270	1	At1g78100	29392800	29393804	4.8e-48
1	At1g22230	7850082	7851026	1	At1g78110	29396772	29397800	5.7e-70
1	At1g53300	19883394	19886043	1	At1g78120	29400896	29398914	3.6e-68
1	At1g35780	13281325	13278990	1	At1g78150	29409889	29411234	3.4e-88
1	At1g22240	7853073	7854952	1	At1g78160	29412793	29415077	6.1e-161
1	At1g35730	13231008	13228536	1	At1g78160	29412793	29415077	3.2e-106
1	At1g22250	7858950	7859637	1	At1g78170	29419053	29419834	1.5e-30
1	At1g22270	7865537	7865911	1	At1g78190	29423887	29423513	6.6e-44
1	At1g22280	7874225	7875485	1	At1g78200	29425376	29426543	9.2e-102
1	At1g34750	12737705	12736364	1	At1g78200	29425376	29426543	2.6e-97
1	At1g17430	5982303	5983912	1	At1g78210	29429187	29427713	6.5e-37
1	At1g72620	27344741	27346063	1	At1g78210	29429187	29427713	7.9e-41
1	At1g22300	7881092	7879233	1	At1g78220	29432074	29430614	1.0e-70
1	At1g26480	9157832	9156560	1	At1g78220	29432074	29430614	4.5e-61
1	At1g34760	12745581	12744040	1	At1g78220	29432074	29430614	1.7e-63
1	At1g13860	4746253	4743751	1	At1g78240	29440708	29438066	3.9e-174
1	At1g20880	7264823	7262868	1	At1g78260	29452210	29455074	6.0e-43
1	At1g22330	7886682	7887571	1	At1g78260	29452210	29455074	1.3e-49
1	At1g22910	8105797	8107938	1	At1g78260	29452210	29455074	6.5e-37
1	At1g76460	28693400	28691826	1	At1g78260	29452210	29455074	2.0e-42
1	At1g22400	7906596	7903840	1	At1g78270	29457116	29455584	1.3e-168
1	At1g10940	3658170	3656050	1	At1g78290	29463802	29462350	4.3e-120
1	At1g35160	12867242	12868492	1	At1g78300	29466776	29467945	3.1e-117
1	At1g12725	4334031	4333381	1	At1g78355	29484001	29483397	1.7e-36
1	At1g17180	5872201	5872951	1	At1g78380	29492712	29491552	1.4e-91
1	At1g53680	20042026	20042785	1	At1g78380	29492712	29491552	2.6e-65
1	At1g78370	29490097	29489321	1	At1g78380	29492712	29491552	7.8e-89
1	At1g30100	10571367	10573136	1	At1g78390	29497761	29495788	3.6e-203
1	At1g17150	5865700	5867488	1	At1g78400	29504575	29503174	1.4e-128
1	At1g43080	16218268	16216435	1	At1g78400	29504575	29503174	6.6e-124
1	At1g17145	5862234	5860344	1	At1g78420	29510171	29512165	9.8e-82
1	At1g17140	5857854	5856733	1	At1g78430	29514498	29515572	1.0e-95
1	At1g02400	486964	489391	1	At1g78440	29517883	29516665	8.3e-69
1	At1g30040	10537753	10539554	1	At1g78440	29517883	29516665	9.8e-98
1	At1g47990	17702324	17704503	1	At1g78440	29517883	29516665	1.4e-68
1	At1g17100	5844759	5845532	1	At1g78450	29522803	29522040	6.2e-64
1	At1g78450	29522803	29522040	1	At1g78460	29524189	29523440	1.8e-32
1	At1g67390	25248353	25250802	1	At1g78470	29526663	29527889	1.2e-76
1	At1g66960	24993327	24988818	1	At1g78480	29531256	29530394	2.7e-31
1	At1g12740	4342460	4344567	1	At1g78490	29533242	29535284	1.5e-99
1	At1g55940	20929284	20926208	1	At1g78490	29533242	29535284	2.2e-139
1	At1g17050	5829282	5831208	1	At1g78510	29542056	29540303	1.0e-159
1	At1g31420	11250341	11253497	1	At1g78530	29545574	29544167	2.3e-80
1	At1g17040	5825102	5828049	1	At1g78540	29549467	29546412	1.8e-222
1	At1g17020	5820251	5821734	1	At1g78550	29551253	29549924	2.5e-131
1	At1g50960	18893217	18895387	1	At1g78550	29551253	29549924	1.8e-32
1	At1g53500	19972907	19970825	1	At1g78570	29555003	29557100	0.
1	At1g63000	23346175	23347524	1	At1g78570	29555003	29557100	1.9e-133
1	At1g16980	5807304	5811481	1	At1g78580	29562375	29557388	9.6e-297
1	At1g68020	25501156	25503904	1	At1g78580	29562375	29557388	8.4e-118
1	At1g06040	1829658	1828661	1	At1g78600	29572263	29573555	6.5e-37
1	At1g75540	28369720	28371059	1	At1g78600	29572263	29573555	7.3e-36
1	At1g53470	19962255	19965246	1	At1g78610	29577019	29574119	5.3e-223
1	At1g78660	29590794	29593010	1	At1g78680	29598826	29600930	1.0e-143
1	At1g19350	6688671	6690156	1	At1g78700	29604747	29606432	1.3e-32
1	At1g75080	28189370	28190724	1	At1g78700	29604747	29606432	2.0e-37
1	At1g29050	10139068	10136362	1	At1g78710	29607601	29609450	7.4e-100
1	At1g29310	10252648	10254512	1	At1g78720	29610522	29612403	3.5e-228
1	At1g66300	24721713	24720160	1	At1g78730	29614334	29612733	9.8e-103
1	At1g16940	5791976	5793484	1	At1g78750	29619588	29618015	3.0e-60
1	At1g66310	24728138	24726634	1	At1g78750	29619588	29618015	1.6e-113
1	At1g69630	26196837	26195303	1	At1g78750	29619588	29618015	5.3e-161
1	At1g78730	29614334	29612733	1	At1g78750	29619588	29618015	2.3e-103
1	At1g61330	22626640	22628192	1	At1g78760	29621631	29620067	6.0e-15
1	At1g78750	29619588	29618015	1	At1g78760	29621631	29620067	3.8e-119
1	At1g16910	5785366	5785860	1	At1g78815	29637534	29636947	6.2e-58
1	At1g78820	29640661	29639294	1	At1g78830	29643401	29642034	1.3e-221
1	At1g16900	5783732	5779255	1	At1g78860	29652392	29651061	1.5e-85
1	At1g78850	29648290	29646965	1	At1g78860	29652392	29651061	1.4e-231
1	At1g16890	5778320	5776543	1	At1g78870	29655482	29657096	1.3e-79
1	At1g64230	23837455	23838883	1	At1g78870	29655482	29657096	2.2e-36
1	At1g16860	5768273	5770176	1	At1g78880	29659712	29657961	4.8e-231
1	At1g16840	5763977	5763492	1	At1g78890	29661516	29662430	2.2e-36
1	At1g16830	5758870	5762612	1	At1g78895	29664759	29663206	8.9e-50
1	At1g16820	5758457	5757192	1	At1g78900	29665356	29669468	8.2e-14
1	At1g15690	5399110	5402180	1	At1g78920	29677233	29681654	8.6e-121
1	At1g16780	5743562	5739461	1	At1g78920	29677233	29681654	0.
1	At1g16760	5734227	5737300	1	At1g78940	29688571	29685949	1.9e-243
1	At1g78950	29693566	29689451	1	At1g78955	29699148	29694046	0.
1	At1g66960	24993327	24988818	1	At1g78960	29701615	29705917	0.
1	At1g78480	29531256	29530394	1	At1g78960	29701615	29705917	7.8e-32
1	At1g78955	29699148	29694046	1	At1g78960	29701615	29705917	0.
1	At1g78960	29701615	29705917	1	At1g78970	29708307	29712608	0.
1	At1g11130	3723135	3727178	1	At1g78980	29716159	29712816	6.3e-131
1	At1g53730	20065439	20069143	1	At1g78980	29716159	29712816	4.8e-148
1	At1g31490	11273059	11271725	1	At1g78990	29719862	29718424	1.3e-63
1	At1g32910	11925406	11926888	1	At1g78990	29719862	29718424	4.2e-193
1	At1g16710	5714685	5721775	1	At1g79000	29728859	29721826	0.
1	At1g55970	20941955	20936116	1	At1g79000	29728859	29721826	0.
1	At1g67220	25149250	25153993	1	At1g79000	29728859	29721826	5.9e-178
1	At1g16700	5710005	5711687	1	At1g79010	29731826	29730031	6.8e-106
1	At1g16690	5706451	5709364	1	At1g79020	29734952	29732175	2.2e-164
1	At1g16680	5702806	5705530	1	At1g79030	29738463	29736042	3.4e-76
1	At1g56020	20955881	20957077	1	At1g79060	29746766	29747956	1.3e-38
1	At1g09900	3218135	3219931	1	At1g79080	29753725	29751995	6.3e-87
1	At1g12620	4296746	4294881	1	At1g79080	29753725	29751995	4.3e-56
1	At1g62670	23210330	23208438	1	At1g79080	29753725	29751995	7.0e-56
1	At1g16610	5678679	5675918	1	At1g79100	29758541	29759281	2.7e-18
1	At1g16510	5645220	5644777	1	At1g79130	29776212	29776616	1.3e-33
1	At1g56150	21021097	21021429	1	At1g79130	29776212	29776616	4.1e-28
1	At1g16500	5639072	5639988	1	At1g79160	29785561	29784755	1.6e-55
1	At1g16490	5630837	5629852	1	At1g79180	29791402	29792482	2.5e-76
1	At1g56160	21026049	21027109	1	At1g79180	29791402	29792482	7.9e-62
1	At1g16470	5623116	5625433	1	At1g79210	29803133	29801179	1.6e-120
1	At1g53850	20109460	20107799	1	At1g79210	29803133	29801179	3.1e-39
1	At1g62110	22963147	22961759	1	At1g79220	29804120	29805319	5.1e-15
1	At1g16460	5622475	5619842	1	At1g79230	29805717	29808572	7.6e-146
1	At1g16440	5616259	5617626	1	At1g79250	29817079	29815229	2.6e-184
1	At1g09810	3182832	3181140	1	At1g79270	29821050	29823704	2.9e-74
1	At1g48110	17776475	17774008	1	At1g79270	29821050	29823704	1.2e-85
1	At1g65010	24153577	24157687	1	At1g79280	29837702	29824069	9.1e-15
1	At1g16420	5613823	5612298	1	At1g79310	29838879	29840305	6.3e-95
1	At1g79320	29841579	29842801	1	At1g79330	29843615	29845030	5.7e-128
1	At1g02170	411883	413426	1	At1g79340	29847742	29849261	6.8e-30
1	At1g79330	29843615	29845030	1	At1g79340	29847742	29849261	2.1e-143
1	At1g16390	5602915	5604471	1	At1g79360	29860616	29859033	4.3e-175
1	At1g73220	27542048	27543770	1	At1g79360	29860616	29859033	7.6e-91
1	At1g16410	5608856	5611112	1	At1g79370	29862827	29865056	2.8e-132
1	At1g58260	21609417	21611660	1	At1g79370	29862827	29865056	5.0e-149
1	At1g67800	25426960	25424692	1	At1g79380	29865705	29867916	1.5e-112
1	At1g16380	5601361	5598447	1	At1g79400	29869885	29872733	7.8e-295
1	At1g16370	5596756	5598321	1	At1g79410	29874477	29872930	5.3e-209
1	At1g79360	29860616	29859033	1	At1g79410	29874477	29872930	4.3e-111
1	At1g27690	9636668	9638294	1	At1g79420	29876430	29879059	1.4e-84
1	At1g49840	18455911	18457825	1	At1g79420	29876430	29879059	3.5e-92
1	At1g23800	8414793	8412227	1	At1g79440	29892168	29887418	4.6e-84
1	At1g54100	20202521	20199103	1	At1g79440	29892168	29887418	1.3e-56
1	At1g74920	28146234	28142836	1	At1g79440	29892168	29887418	2.1e-86
1	At1g16360	5595173	5593487	1	At1g79450	29892724	29894797	3.8e-151
1	At1g54320	20281460	20279399	1	At1g79450	29892724	29894797	2.1e-141
1	At1g61120	22527354	22532263	1	At1g79460	29895461	29899329	1.2e-78
1	At1g16350	5590945	5592866	1	At1g79470	29901554	29899665	1.9e-229
1	At1g18900	6529769	6532351	1	At1g79490	29905510	29908020	2.9e-43
1	At1g74750	28090461	28093028	1	At1g79490	29905510	29908020	2.2e-41
1	At1g16340	5590463	5588117	1	At1g79500	29908497	29910882	3.6e-139
1	At1g16320	5580945	5581926	1	At1g79510	29914068	29913164	3.4e-104
1	At1g16310	5578429	5580579	1	At1g79520	29919408	29917262	2.8e-180
1	At1g12900	4394281	4392632	1	At1g79530	29923981	29921125	1.1e-73
1	At1g13440	4610491	4608462	1	At1g79530	29923981	29921125	9.3e-125
1	At1g16300	5574427	5577400	1	At1g79530	29923981	29921125	2.3e-183
1	At1g42970	16129992	16132024	1	At1g79530	29923981	29921125	1.5e-83
1	At1g62670	23210330	23208438	1	At1g79540	29927569	29925227	7.6e-59
1	At1g56190	21032068	21034119	1	At1g79550	29931188	29929240	1.7e-178
1	At1g50250	18620598	18618066	1	At1g79560	29931869	29937201	7.2e-70
1	At1g04700	1316918	1320652	1	At1g79570	29942433	29937749	7.1e-162
1	At1g16270	5563884	5568139	1	At1g79570	29942433	29937749	0.
1	At1g32770	11866930	11865323	1	At1g79580	29947818	29945913	6.0e-66
1	At1g33280	12072721	12073813	1	At1g79580	29947818	29945913	2.5e-69
1	At1g16240	5556334	5555177	1	At1g79590	29951957	29953197	1.1e-98
1	At1g11390	3837305	3834762	1	At1g79600	29957409	29954998	1.6e-21
1	At1g71810	27011626	27006264	1	At1g79600	29957409	29954998	8.4e-108
1	At1g14660	5036434	5032158	1	At1g79610	29961963	29957982	1.1e-12
1	At1g54370	20300796	20297020	1	At1g79610	29961963	29957982	5.2e-202
1	At1g06840	2103478	2097853	1	At1g79620	29967067	29962526	9.7e-130
1	At1g03590	896212	894480	1	At1g79630	29970062	29967824	3.6e-109
1	At1g16220	5548647	5550547	1	At1g79630	29970062	29967824	1.0e-180
1	At1g23700	8381954	8379443	1	At1g79640	29975983	29971806	8.4e-85
1	At1g53165	19815960	19822901	1	At1g79640	29975983	29971806	3.9e-49
1	At1g70430	26549252	26552419	1	At1g79640	29975983	29971806	5.5e-115
1	At1g16190	5543261	5545886	1	At1g79650	29980025	29977299	2.5e-140
1	At1g16170	5539146	5538868	1	At1g79660	29981187	29981468	5.8e-29
1	At1g16130	5525628	5528041	1	At1g79670	29984230	29981780	1.8e-247
1	At1g19390	6703359	6700763	1	At1g79680	29987642	29985081	1.4e-206
1	At1g69730	26235002	26232366	1	At1g79680	29987642	29985081	2.7e-253
1	At1g16060	5508557	5511603	1	At1g79700	29998551	29995333	6.4e-91
1	At1g51190	18981185	18983973	1	At1g79700	29998551	29995333	4.5e-45
1	At1g72570	27335043	27337360	1	At1g79700	29998551	29995333	1.1e-43
1	At1g54095	20196939	20197391	1	At1g79770	30019264	30019767	1.5e-14
1	At1g72510	27307568	27308065	1	At1g79770	30019264	30019767	1.5e-16
1	At1g48940	18110090	18109476	1	At1g79800	30023442	30024110	1.0e-22
1	At1g64640	24026814	24026145	1	At1g79800	30023442	30024110	2.5e-19
1	At1g05030	1441384	1438323	1	At1g79820	30031664	30027474	1.6e-97
1	At1g30220	10635423	10632941	1	At1g79820	30031664	30027474	3.4e-55
1	At1g67300	25200414	25197495	1	At1g79820	30031664	30027474	3.3e-161
1	At1g52240	19461535	19459908	1	At1g79860	30048985	30047065	8.6e-138
1	At1g12550	4274647	4275829	1	At1g79870	30049687	30050744	4.2e-74
1	At1g17745	6101150	6104972	1	At1g79870	30049687	30050744	1.5e-26
1	At1g68010	25497081	25499383	1	At1g79870	30049687	30050744	6.9e-22
1	At1g03190	775822	779863	1	At1g79890	30053548	30057096	5.5e-39
1	At1g09995	3263460	3262752	1	At1g79890	30053548	30057096	7.0e-21
1	At1g34065	12400861	12398696	1	At1g79900	30058492	30057417	3.9e-23
1	At1g25420	8916128	8917967	1	At1g79910	30059943	30061904	3.9e-23
1	At1g52315	19484881	19486343	1	At1g79910	30059943	30061904	6.0e-44
1	At1g09080	2931806	2929261	1	At1g79930	30071960	30068674	1.1e-80
1	At1g11660	3921056	3924347	1	At1g79930	30071960	30068674	6.8e-199
1	At1g16030	5504320	5502380	1	At1g79930	30071960	30068674	1.4e-80
1	At1g79920	30067117	30064195	1	At1g79930	30071960	30068674	7.7e-311
1	At1g20960	7309903	7302580	1	At1g79940	30074916	30078130	3.1e-12
